0;02;10;2024;07;32;2018
0;02;10;2024;07;32;2115
0;02;10;2024;07;32;2052
0;02;10;2024;07;32;2108
0;02;10;2024;07;32;2034
0;02;10;2024;07;32;2019
0;02;10;2024;07;32;2117
0;02;10;2024;07;33;2096
0;02;10;2024;07;33;2104
0;02;10;2024;07;33;2101
0;02;10;2024;07;33;2121
0;02;10;2024;07;33;2103
0;02;10;2024;07;33;2118
0;02;10;2024;07;34;2129
0;02;10;2024;07;34;2133
0;02;10;2024;07;34;2139
0;02;10;2024;07;34;2070
0;02;10;2024;07;35;2094
0;02;10;2024;07;35;1002
0;02;10;2024;07;35;2093
0;02;10;2024;07;35;2085
0;02;10;2024;07;35;2125
0;02;10;2024;07;36;1066
0;02;10;2024;07;40;2114
0;02;10;2024;07;40;1013
0;02;10;2024;07;43;1085
0;02;10;2024;07;44;2140
0;02;10;2024;07;45;2010
0;02;10;2024;07;48;2109
0;02;10;2024;07;49;2127
0;02;10;2024;07;49;2134
0;02;10;2024;07;49;2137
0;02;10;2024;07;49;2119
0;02;10;2024;07;49;2095
0;02;10;2024;07;50;2132
0;02;10;2024;07;50;1017
0;02;10;2024;07;51;2089
0;02;10;2024;07;52;2131
0;02;10;2024;07;52;2097
0;02;10;2024;07;52;2112
0;02;10;2024;07;53;2033
0;02;10;2024;07;53;1088
0;02;10;2024;07;53;2087
0;02;10;2024;07;53;1043
0;02;10;2024;07;54;1061
0;02;10;2024;07;54;2086
0;02;10;2024;07;54;2130
0;02;10;2024;07;54;2126
0;02;10;2024;07;54;2102
0;02;10;2024;07;55;2058
0;02;10;2024;07;55;2068
0;02;10;2024;07;55;2120
0;02;10;2024;07;55;2135
0;02;10;2024;07;56;1004
0;02;10;2024;07;56;2138
0;02;10;2024;07;56;2136
0;02;10;2024;07;56;2122
0;02;10;2024;07;59;1036
0;02;10;2024;07;59;2032
0;02;10;2024;08;00;2088
0;02;10;2024;08;00;1067
0;02;10;2024;08;00;1001
0;02;10;2024;08;00;1056
0;02;10;2024;08;00;1049
0;02;10;2024;08;53;2106
